,acctnum,gender,state,zip,zip3,first,last,book,nonbook,total,purch,child,youth,cook,do_it,reference,art,geog,buyer,training
47835,57836,F,MA,1923,192,37,31,26,232,258,2,0,1,0,1,0,0,0,no,1
47836,57837,F,NY,11572,115,11,9,27,280,307,2,0,0,1,0,1,0,0,no,1
47837,57838,F,CT,6779,677,11,11,15,242,257,1,1,0,0,0,0,0,0,no,0
47838,57839,F,PA,15147,151,65,13,114,284,398,10,3,1,2,0,0,2,2,no,1
47839,57840,F,NY,11706,117,29,13,91,35,126,8,1,2,2,1,0,0,2,no,0
47840,57841,M,NJ,7087,708,23,15,37,247,284,3,1,0,1,0,1,0,0,no,1
47841,57842,F,MA,1440,144,35,35,15,264,279,1,0,0,0,0,0,0,1,no,0
47842,57843,M,PA,19076,190,37,15,114,146,260,10,2,0,2,3,0,1,2,no,0
47843,57844,F,NY,10502,105,11,11,15,62,77,1,0,0,0,0,0,0,1,no,1
47844,57845,M,NY,11787,117,55,23,71,297,368,6,0,2,1,0,0,0,3,no,1
47845,57846,F,NJ,7047,704,27,9,59,94,153,5,1,2,0,0,0,1,1,no,1
47846,57847,F,NJ,8831,883,9,9,15,50,65,1,0,0,1,0,0,0,0,no,1
47847,57848,F,NY,11753,117,19,3,97,316,413,8,0,0,6,0,0,1,1,no,1
47848,57849,F,PA,19111,191,21,13,25,189,214,2,0,0,2,0,0,0,0,no,0
47849,57850,M,MD,20854,208,39,15,61,306,367,6,3,1,1,1,0,0,0,no,0
47850,57851,F,NY,10549,105,7,7,15,73,88,1,0,0,1,0,0,0,0,no,1
47851,57852,M,NY,12538,125,37,13,58,261,319,5,0,1,1,1,0,2,0,no,1
47852,57853,F,PA,18103,181,11,3,28,85,113,2,0,0,0,1,0,1,0,yes,1
47853,57854,F,NJ,8055,805,7,7,15,290,305,1,1,0,0,0,0,0,0,no,1
47854,57855,M,MD,20906,209,71,11,133,313,446,12,3,2,2,2,0,0,3,no,0
47855,57856,F,NY,12211,122,17,11,25,285,310,2,0,0,2,0,0,0,0,no,1
47856,57857,F,NY,10704,107,15,15,15,268,283,1,1,0,0,0,0,0,0,no,1
47857,57858,M,NJ,7607,760,53,15,116,320,436,10,2,0,3,0,2,1,2,no,0
47858,57859,M,NJ,7045,704,9,9,15,165,180,1,0,0,0,1,0,0,0,yes,0
47859,57860,M,NY,10989,109,19,11,29,262,291,2,0,0,0,1,0,0,1,no,1
47860,57861,M,PA,19074,190,47,15,71,318,389,6,2,0,1,1,0,1,1,no,0
47861,57862,F,PA,19149,191,21,7,61,270,331,6,1,3,2,0,0,0,0,no,1
47862,57863,F,CT,6070,607,11,9,28,288,316,2,1,0,0,0,0,1,0,yes,1
47863,57864,F,PA,17878,178,31,11,97,314,411,8,2,0,1,0,0,1,4,yes,1
47864,57865,F,PA,19083,190,25,21,26,283,309,2,0,0,1,1,0,0,0,no,1
47865,57866,F,PA,19116,191,19,11,27,277,304,2,0,0,1,0,1,0,0,no,0
47866,57867,F,NY,10003,100,9,5,28,65,93,2,0,1,0,0,0,1,0,no,1
47867,57868,F,NY,10471,104,47,9,98,68,166,9,4,2,2,0,0,0,1,no,1
47868,57869,M,NY,11362,113,1,1,15,149,164,1,0,0,0,0,0,0,1,yes,1
47869,57870,F,NY,11436,114,9,9,15,130,145,1,1,0,0,0,0,0,0,no,1
47870,57871,F,NY,11040,110,23,7,79,156,235,7,4,1,1,0,0,0,1,no,0
47871,57872,M,PA,18947,189,27,9,63,202,265,5,0,0,1,1,0,2,1,yes,1
47872,57873,F,NJ,7481,748,5,5,15,164,179,1,0,1,0,0,0,0,0,no,1
47873,57874,F,RI,2864,286,15,15,15,133,148,1,0,0,0,0,0,1,0,no,1
47874,57875,F,PA,18974,189,51,9,139,326,465,12,3,2,4,0,1,0,2,no,0
47875,57876,F,NY,10548,105,13,13,15,173,188,1,0,0,0,0,1,0,0,no,1
47876,57877,F,NJ,8610,861,29,29,15,84,99,1,0,0,1,0,0,0,0,no,1
47877,57878,M,NJ,7470,747,77,17,123,300,423,11,2,1,2,4,1,0,1,no,1
47878,57879,F,CT,6385,638,31,7,73,40,113,6,1,1,1,0,1,1,1,no,0
47879,57880,F,NY,14568,145,15,15,15,135,150,1,1,0,0,0,0,0,0,no,1
47880,57881,F,PA,19008,190,33,33,15,211,226,1,0,0,0,1,0,0,0,no,1
47881,57882,F,NY,10308,103,23,15,29,162,191,2,1,0,0,0,0,0,1,no,1
47882,57883,F,NY,10002,100,15,15,15,167,182,1,0,0,0,0,1,0,0,no,1
47883,57884,F,NY,11209,112,33,1,95,297,392,9,3,0,5,1,0,0,0,no,0
47884,57885,F,NY,10310,103,23,19,28,186,214,2,0,0,1,0,0,1,0,no,0
47885,57886,F,CT,6611,661,7,3,25,148,173,2,0,0,2,0,0,0,0,no,1
47886,57887,F,NY,13669,136,25,19,25,107,132,2,1,0,1,0,0,0,0,no,1
47887,57888,F,NY,14580,145,21,3,75,225,300,7,3,1,1,1,0,0,1,no,0
47888,57889,M,NY,10573,105,21,11,33,231,264,3,1,0,1,1,0,0,0,no,1
47889,57890,F,PA,16242,162,53,1,105,77,182,9,3,0,0,2,2,0,2,no,0
47890,57891,M,NJ,7035,703,9,5,29,300,329,2,1,0,0,0,0,0,1,no,0
47891,57892,M,NY,14210,142,49,21,58,156,214,5,0,1,1,2,0,1,0,no,1
47892,57893,F,CT,6379,637,3,1,28,261,289,2,0,0,1,0,0,1,0,no,1
47893,57894,F,NJ,8823,882,13,13,15,31,46,1,0,0,0,1,0,0,0,no,1
47894,57895,F,PA,19403,194,25,21,26,146,172,2,0,0,1,1,0,0,0,no,1
47895,57896,M,NY,13021,130,13,9,25,304,329,2,0,0,2,0,0,0,0,no,1
47896,57897,M,PA,19138,191,17,3,49,83,132,4,0,1,0,1,0,1,1,yes,1
47897,57898,F,NJ,7028,702,37,23,77,116,193,7,2,1,2,1,0,0,1,no,1
47898,57899,M,NY,10502,105,47,13,124,304,428,11,5,0,1,2,1,2,0,no,1
47899,57900,F,NJ,8002,800,7,7,15,37,52,1,0,0,0,0,0,1,0,no,1
47900,57901,F,NY,12801,128,13,13,15,26,41,1,0,0,0,0,0,1,0,no,0
47901,57902,F,MD,20602,206,57,15,123,181,304,11,2,1,4,0,1,1,2,no,1
47902,57903,F,NY,12077,120,9,9,15,286,301,1,0,0,1,0,0,0,0,no,0
47903,57904,F,NY,13413,134,19,13,26,19,45,2,0,0,0,2,0,0,0,no,1
47904,57905,F,NY,11040,110,13,13,15,61,76,1,1,0,0,0,0,0,0,no,0
47905,57906,F,NH,3269,326,13,13,15,52,67,1,0,1,0,0,0,0,0,no,0
47906,57907,M,MD,20639,206,53,29,68,228,296,6,1,2,1,0,1,0,1,no,0
47907,57908,F,NY,10977,109,17,13,29,157,186,2,0,0,1,0,0,0,1,no,1
47908,57909,F,DC,20007,200,13,5,29,255,284,2,0,0,1,0,0,0,1,no,0
47909,57910,M,MA,1701,170,93,29,135,84,219,12,6,0,4,0,0,0,2,no,1
47910,57911,F,NY,12037,120,9,9,15,148,163,1,0,0,0,0,0,0,1,yes,1
47911,57912,M,CT,6488,648,41,15,58,21,79,5,1,0,1,1,0,0,2,no,1
47912,57913,M,NH,3870,387,9,5,27,133,160,2,0,0,1,0,1,0,0,no,1
47913,57914,F,PA,16505,165,43,3,123,230,353,11,3,1,5,0,0,0,2,no,0
47914,57915,M,MD,21234,212,83,19,134,131,265,11,3,0,1,3,0,1,3,no,1
47915,57916,M,PA,18603,186,13,13,15,76,91,1,0,0,0,0,0,1,0,no,1
47916,57917,F,PA,18974,189,41,33,52,224,276,4,0,1,1,0,0,1,1,no,1
47917,57918,F,MA,2158,215,71,7,125,218,343,11,2,1,1,1,3,2,1,yes,1
47918,57919,M,NY,11776,117,21,19,23,159,182,2,2,0,0,0,0,0,0,no,1
47919,57920,F,NH,3570,357,7,1,29,277,306,2,0,0,1,0,0,0,1,yes,1
47920,57921,F,NY,10306,103,47,13,118,192,310,10,5,0,0,1,1,1,2,no,1
47921,57922,F,NJ,7675,767,1,1,15,104,119,1,0,0,0,1,0,0,0,no,1
47922,57923,M,NY,11238,112,7,1,28,63,91,2,0,1,0,0,0,1,0,yes,1
47923,57924,M,NY,10977,109,65,13,125,272,397,11,3,1,3,2,0,0,2,no,1
47924,57925,M,NJ,8873,887,49,11,78,230,308,7,1,2,1,2,0,0,1,no,1
47925,57926,F,MD,21061,210,17,11,25,127,152,2,0,1,1,0,0,0,0,no,0
47926,57927,M,NY,11360,113,17,15,24,243,267,2,1,1,0,0,0,0,0,no,1
47927,57928,M,NJ,7450,745,19,7,70,290,360,6,1,0,2,1,1,0,1,no,1
47928,57929,M,DC,20032,200,25,1,65,100,165,5,1,0,0,1,1,1,1,yes,1
47929,57930,F,MD,20769,207,9,9,15,79,94,1,0,0,1,0,0,0,0,no,1
47930,57931,M,MA,1801,180,43,15,66,36,102,5,0,0,2,0,0,1,2,no,1
47931,57932,M,CT,6430,643,61,9,127,131,258,11,3,3,0,1,1,2,1,no,1
47932,57933,M,DC,20020,200,17,9,35,301,336,3,2,0,0,0,1,0,0,no,0
47933,57934,M,MA,1075,107,13,9,29,100,129,2,0,0,0,0,0,0,2,no,1
47934,57935,F,RI,2840,284,9,9,15,129,144,1,1,0,0,0,0,0,0,no,1
47935,57936,M,PA,18944,189,15,1,45,105,150,4,0,1,1,2,0,0,0,no,1
47936,57937,M,PA,19607,196,35,9,52,226,278,5,3,0,1,1,0,0,0,no,1
47937,57938,F,DE,19810,198,17,9,34,179,213,3,0,1,2,0,0,0,0,no,0
47938,57939,F,NY,11236,112,23,15,28,15,43,2,0,0,1,0,0,1,0,no,0
47939,57940,M,NJ,7405,740,81,13,142,288,430,12,1,1,1,6,0,1,2,no,0
47940,57941,F,MA,2021,202,9,5,29,238,267,2,1,0,0,0,0,0,1,no,1
47941,57942,F,MD,21140,211,9,1,27,112,139,2,0,0,1,0,1,0,0,yes,1
47942,57943,F,NJ,8553,855,17,15,24,159,183,2,1,1,0,0,0,0,0,no,1
47943,57944,F,PA,19002,190,5,5,15,249,264,1,1,0,0,0,0,0,0,no,1
47944,57945,F,PA,16841,168,47,3,105,181,286,9,2,1,0,0,3,1,2,yes,0
47945,57946,F,MD,21209,212,3,3,15,100,115,1,0,0,1,0,0,0,0,no,1
47946,57947,M,PA,19064,190,35,29,29,55,84,2,0,0,0,0,0,1,1,no,1
47947,57948,F,DC,20009,200,5,5,15,108,123,1,0,0,0,0,0,0,1,no,1
47948,57949,F,CT,6810,681,9,5,25,21,46,2,1,0,1,0,0,0,0,no,1
47949,57950,F,MA,2066,206,11,11,15,193,208,1,1,0,0,0,0,0,0,no,0
47950,57951,F,NY,11364,113,19,19,15,115,130,1,1,0,0,0,0,0,0,no,1
47951,57952,F,MA,2154,215,15,9,26,27,53,2,0,0,1,1,0,0,0,no,1
47952,57953,F,PA,19114,191,31,23,29,283,312,2,0,1,0,0,0,0,1,no,1
47953,57954,F,NY,14424,144,55,3,100,290,390,9,3,1,1,1,1,1,1,no,0
47954,57955,F,MA,1915,191,7,1,28,271,299,2,0,0,0,0,1,1,0,yes,0
47955,57956,M,NY,11792,117,39,15,70,29,99,6,1,0,2,1,1,0,1,no,1
47956,57957,F,NY,10023,100,1,1,15,1,16,1,0,0,0,1,0,0,0,no,0
47957,57958,F,NY,11570,115,67,15,118,280,398,10,1,1,2,1,0,1,4,no,1
47958,57959,F,NY,11201,112,9,9,15,280,295,1,0,0,0,0,0,0,1,no,0
47959,57960,F,MD,20764,207,1,1,15,13,28,1,0,0,0,0,0,0,1,no,0
47960,57961,M,NJ,7013,701,33,27,25,231,256,2,0,0,2,0,0,0,0,no,0
47961,57962,F,DE,19711,197,23,15,27,5,32,2,0,0,1,0,1,0,0,no,1
47962,57963,F,MA,2122,212,15,11,27,222,249,2,1,0,0,0,1,0,0,no,1
47963,57964,M,PA,15473,154,49,33,54,243,297,5,1,1,2,0,1,0,0,no,1
47964,57965,M,NY,11971,119,45,13,72,213,285,6,0,0,3,1,1,0,1,no,0
47965,57966,F,NY,12203,122,27,13,82,244,326,7,2,0,2,1,0,0,2,no,1
47966,57967,M,CT,6037,603,11,7,26,161,187,2,0,1,0,1,0,0,0,no,1
47967,57968,F,NJ,7901,790,39,15,52,106,158,5,1,1,3,0,0,0,0,no,1
47968,57969,F,CT,6516,651,17,13,23,220,243,2,2,0,0,0,0,0,0,no,1
47969,57970,F,NY,11952,119,29,29,15,83,98,1,0,0,0,0,0,1,0,no,1
47970,57971,M,NJ,7601,760,55,19,80,104,184,7,1,0,2,1,0,3,0,yes,0
47971,57972,M,NY,11355,113,13,1,46,284,330,4,2,0,1,0,0,1,0,no,1
47972,57973,M,NH,3810,381,33,7,63,85,148,5,2,0,0,0,0,2,1,no,1
47973,57974,F,NY,11024,110,13,13,15,175,190,1,1,0,0,0,0,0,0,no,1
47974,57975,M,NY,10541,105,23,15,28,188,216,2,0,0,1,0,0,1,0,no,1
47975,57976,F,NY,11365,113,11,3,27,114,141,2,1,0,0,0,1,0,0,no,1
47976,57977,F,MD,20814,208,11,9,28,300,328,2,1,0,0,0,0,1,0,no,1
47977,57978,F,NJ,7832,783,47,13,77,49,126,7,3,0,2,0,1,0,1,no,1
47978,57979,F,NJ,7626,762,25,25,15,78,93,1,0,0,0,1,0,0,0,no,1
47979,57980,F,NY,13208,132,29,23,25,287,312,2,0,0,2,0,0,0,0,no,1
47980,57981,F,PA,19454,194,53,27,100,51,151,9,2,1,4,1,0,0,1,no,1
47981,57982,M,MD,21234,212,43,3,112,40,152,10,2,1,3,1,0,1,2,yes,1
47982,57983,F,NY,11746,117,19,15,28,94,122,2,0,0,0,1,0,1,0,no,0
47983,57984,M,NY,12309,123,27,13,50,145,195,4,0,0,1,1,1,1,0,no,1
47984,57985,F,MA,2148,214,17,9,34,204,238,3,1,0,0,1,0,0,1,no,0
47985,57986,F,NY,11367,113,19,13,25,257,282,2,0,0,2,0,0,0,0,no,1
47986,57987,M,NJ,8757,875,17,9,29,173,202,2,1,0,0,0,0,0,1,no,1
47987,57988,F,PA,19567,195,37,7,96,332,428,9,2,1,1,4,0,1,0,no,1
47988,57989,F,PA,15241,152,11,11,15,130,145,1,0,0,0,0,1,0,0,no,1
47989,57990,F,MA,2062,206,69,1,141,195,336,12,4,0,3,1,0,2,2,no,0
47990,57991,F,NY,11596,115,59,1,131,314,445,11,3,0,1,0,0,4,3,yes,0
47991,57992,M,NY,11754,117,29,9,48,76,124,4,0,0,1,2,1,0,0,no,1
47992,57993,F,NY,11747,117,15,11,29,30,59,2,0,0,1,0,0,0,1,no,1
47993,57994,F,NY,11762,117,69,33,83,204,287,8,3,2,2,0,0,0,1,no,1
47994,57995,F,NY,14072,140,33,29,29,135,164,2,1,0,0,0,0,0,1,no,1
47995,57996,M,MD,21209,212,71,19,103,69,172,9,1,1,4,1,1,1,0,no,1
47996,57997,F,PA,19464,194,15,15,15,252,267,1,0,0,0,0,0,1,0,yes,1
47997,57998,F,NJ,7205,720,15,15,15,58,73,1,0,0,1,0,0,0,0,yes,1
47998,57999,F,NJ,7642,764,43,15,139,318,457,12,2,0,3,1,1,1,4,no,0
47999,58000,F,ME,4107,410,3,3,15,174,189,1,1,0,0,0,0,0,0,no,1
48000,58001,F,NJ,7652,765,21,1,63,72,135,5,0,0,3,0,0,0,2,no,0
48001,58002,F,NY,11703,117,11,9,27,189,216,2,1,0,0,0,1,0,0,no,1
48002,58003,M,NJ,7866,786,17,11,29,256,285,2,0,0,1,0,0,0,1,no,0
48003,58004,F,NJ,7094,709,21,13,39,276,315,3,0,0,1,0,0,0,2,no,0
48004,58005,M,NJ,7410,741,25,15,33,204,237,3,1,0,2,0,0,0,0,no,0
48005,58006,F,NY,10607,106,11,11,15,94,109,1,1,0,0,0,0,0,0,no,0
48006,58007,F,NY,10460,104,11,5,23,71,94,2,2,0,0,0,0,0,0,no,1
48007,58008,F,NJ,7006,700,25,3,77,246,323,7,2,0,2,2,1,0,0,no,1
48008,58009,F,PA,19565,195,17,13,29,44,73,2,1,0,0,0,0,0,1,no,1
48009,58010,F,NJ,8638,863,21,21,15,1,16,1,0,0,1,0,0,0,0,no,0
48010,58011,F,NJ,7853,785,15,15,15,158,173,1,0,0,0,0,0,0,1,no,1
48011,58012,F,CT,6037,603,47,1,103,128,231,9,2,0,3,1,0,1,2,no,1
48012,58013,M,MA,1071,107,25,23,25,265,290,2,1,0,1,0,0,0,0,no,1
48013,58014,M,NJ,7040,704,7,1,28,179,207,2,0,0,0,0,0,2,0,yes,1
48014,58015,F,NY,10306,103,27,23,25,188,213,2,1,0,1,0,0,0,0,no,1
48015,58016,F,CT,6108,610,11,11,15,136,151,1,0,1,0,0,0,0,0,no,1
48016,58017,F,PA,16803,168,17,11,25,53,78,2,1,0,1,0,0,0,0,no,0
48017,58018,F,NJ,8081,808,49,15,112,275,387,10,3,1,5,0,1,0,0,no,0
48018,58019,F,PA,17112,171,15,5,50,37,87,4,1,0,1,0,0,1,1,no,1
48019,58020,M,NY,11804,118,47,31,50,308,358,4,0,0,2,1,0,0,1,no,0
48020,58021,F,NJ,7840,784,11,11,15,19,34,1,1,0,0,0,0,0,0,no,1
48021,58022,M,NY,11224,112,19,13,28,31,59,2,0,0,0,1,0,1,0,no,1
48022,58023,F,NY,10552,105,19,15,27,13,40,2,0,1,0,0,1,0,0,no,0
48023,58024,F,PA,15108,151,19,13,29,44,73,2,0,1,0,0,0,0,1,no,0
48024,58025,F,MD,21122,211,55,27,100,121,221,9,2,0,3,1,1,2,0,no,0
48025,58026,M,PA,17011,170,43,9,124,201,325,11,1,3,2,1,1,2,1,yes,0
48026,58027,F,NY,11416,114,33,33,15,0,15,1,0,0,0,1,0,0,0,no,0
48027,58028,F,MA,2720,272,37,11,97,79,176,8,1,0,1,2,1,1,2,no,1
48028,58029,F,MA,2115,211,23,23,15,89,104,1,0,1,0,0,0,0,0,no,1
48029,58030,M,NY,11710,117,11,9,28,81,109,2,0,0,1,0,0,1,0,no,1
48030,58031,M,PA,19403,194,57,9,124,337,461,11,4,0,1,2,1,1,2,no,1
48031,58032,M,NJ,8648,864,79,13,140,59,199,12,1,2,4,3,0,1,1,no,1
48032,58033,F,PA,17055,170,11,11,15,222,237,1,0,1,0,0,0,0,0,no,1
48033,58034,F,NJ,8086,808,7,7,15,137,152,1,0,0,0,1,0,0,0,no,0
48034,58035,F,NY,10940,109,1,1,15,44,59,1,0,0,1,0,0,0,0,no,1
48035,58036,F,NY,11236,112,5,5,15,52,67,1,0,0,1,0,0,0,0,no,0
48036,58037,M,NJ,7206,720,19,13,28,122,150,2,1,0,0,0,0,1,0,no,1
48037,58038,F,MA,2740,274,9,9,15,150,165,1,0,0,1,0,0,0,0,no,1
48038,58039,F,PA,18049,180,9,9,15,53,68,1,0,0,0,0,0,0,1,no,1
48039,58040,F,NY,11730,117,17,15,23,106,129,2,2,0,0,0,0,0,0,no,1
48040,58041,F,MD,20817,208,5,5,15,279,294,1,0,0,1,0,0,0,0,no,1
48041,58042,F,PA,18324,183,19,11,29,155,184,2,0,0,1,0,0,0,1,no,0
48042,58043,F,NY,11379,113,35,7,50,253,303,5,3,1,1,0,0,0,0,no,1
48043,58044,M,NY,12601,126,13,3,49,191,240,4,0,2,0,1,0,0,1,no,0
48044,58045,F,NY,11374,113,15,15,15,140,155,1,0,0,0,0,1,0,0,no,1
48045,58046,F,PA,19063,190,5,1,28,295,323,2,0,0,1,0,0,1,0,no,0
48046,58047,M,NY,11756,117,17,13,29,207,236,2,0,0,1,0,0,0,1,no,1
48047,58048,M,NY,11368,113,79,21,123,256,379,11,1,2,3,2,1,0,2,no,1
48048,58049,F,NY,10549,105,17,11,25,191,216,2,1,0,1,0,0,0,0,no,1
48049,58050,F,NY,11435,114,3,3,15,98,113,1,0,0,0,1,0,0,0,no,0
48050,58051,M,PA,15066,150,51,15,119,109,228,10,0,1,3,2,1,1,2,no,1
48051,58052,F,NY,12428,124,11,9,25,160,185,2,1,0,1,0,0,0,0,no,1
48052,58053,F,NJ,8012,801,9,9,15,230,245,1,0,0,0,0,0,0,1,yes,0
48053,58054,F,CT,6611,661,59,5,120,190,310,11,2,2,3,1,1,0,2,no,1
48054,58055,M,NJ,7750,775,77,23,123,84,207,11,1,2,3,2,1,0,2,no,1
48055,58056,F,PA,19061,190,15,15,15,6,21,1,0,0,0,0,1,0,0,no,1
48056,58057,F,NJ,8757,875,15,15,15,246,261,1,1,0,0,0,0,0,0,no,0
48057,58058,F,MD,21144,211,31,31,15,262,277,1,0,0,0,0,0,0,1,no,1
48058,58059,F,MA,2067,206,11,11,15,148,163,1,0,0,1,0,0,0,0,no,1
48059,58060,F,PA,18042,180,31,25,26,273,299,2,1,0,0,1,0,0,0,no,0
48060,58061,M,NH,3047,304,15,15,15,129,144,1,0,0,0,1,0,0,0,no,1
48061,58062,M,MD,20850,208,15,15,15,93,108,1,0,0,1,0,0,0,0,no,1
48062,58063,M,PA,19144,191,49,9,75,122,197,7,3,1,1,1,0,0,1,no,1
48063,58064,F,DC,20012,200,33,13,101,199,300,9,2,2,2,0,1,0,2,no,1
48064,58065,F,CT,6851,685,41,13,88,112,200,8,2,1,2,1,1,1,0,no,0
48065,58066,F,MA,1701,170,11,1,45,24,69,4,1,0,2,0,1,0,0,no,0
48066,58067,M,NY,11746,117,17,1,62,194,256,5,1,0,1,1,1,0,1,no,1
48067,58068,F,NY,13160,131,19,13,28,25,53,2,0,0,0,0,1,1,0,no,1
48068,58069,F,NY,11758,117,33,3,95,35,130,8,1,0,3,1,0,1,2,no,1
48069,58070,F,PA,19390,193,31,23,25,73,98,2,1,0,1,0,0,0,0,no,1
48070,58071,F,NY,11362,113,11,11,15,73,88,1,1,0,0,0,0,0,0,no,1
48071,58072,F,NJ,8854,885,1,1,15,119,134,1,0,0,1,0,0,0,0,no,0
48072,58073,F,PA,15102,151,13,13,15,225,240,1,0,0,0,0,1,0,0,no,0
48073,58074,F,MD,21084,210,53,17,80,185,265,7,4,0,1,1,0,1,0,no,1
48074,58075,F,MD,21078,210,31,11,107,258,365,9,2,1,1,0,2,1,2,no,1
48075,58076,F,MD,21087,210,43,15,91,177,268,8,2,0,2,2,1,0,1,no,0
48076,58077,M,CT,6375,637,27,21,24,71,95,2,1,1,0,0,0,0,0,no,0
48077,58078,F,PA,18334,183,13,5,29,184,213,2,0,0,0,1,0,0,1,no,1
48078,58079,F,PA,19020,190,11,9,24,159,183,2,1,1,0,0,0,0,0,no,1
48079,58080,F,NY,10037,100,27,11,88,230,318,8,1,2,3,0,0,1,1,no,1
48080,58081,F,PA,17603,176,27,27,15,272,287,1,1,0,0,0,0,0,0,no,1
48081,58082,F,PA,17109,171,19,11,39,291,330,3,0,0,2,0,0,0,1,yes,1
48082,58083,M,CT,6511,651,33,13,75,54,129,7,3,0,1,2,1,0,0,no,0
48083,58084,M,NJ,7043,704,15,13,29,76,105,2,0,0,0,0,1,0,1,no,1
48084,58085,F,PA,19095,190,13,13,15,76,91,1,1,0,0,0,0,0,0,no,1
48085,58086,M,NY,11356,113,45,15,53,273,326,5,2,2,0,0,1,0,0,no,0
48086,58087,M,NY,11362,113,23,9,43,125,168,4,2,0,2,0,0,0,0,no,1
48087,58088,F,NJ,7932,793,25,25,15,218,233,1,1,0,0,0,0,0,0,no,0
48088,58089,F,MD,21221,212,63,13,123,248,371,11,3,3,2,0,1,1,1,no,1
48089,58090,F,NY,10804,108,33,29,27,88,115,2,0,0,1,0,1,0,0,no,0
48090,58091,F,MA,1440,144,67,23,95,145,240,9,2,0,4,2,1,0,0,no,1
48091,58092,F,NY,10522,105,15,9,29,144,173,2,0,0,0,0,0,1,1,yes,1
48092,58093,F,NJ,8888,888,35,31,27,120,147,2,0,0,0,1,1,0,0,no,1
48093,58094,F,NY,10010,100,31,31,15,218,233,1,0,0,1,0,0,0,0,no,0
48094,58095,M,MD,20854,208,65,25,117,100,217,10,1,1,3,0,2,1,2,yes,0
48095,58096,M,PA,18360,183,47,15,67,309,376,6,1,0,2,2,1,0,0,no,1
48096,58097,M,NJ,8873,887,55,3,113,160,273,10,2,5,0,0,0,2,1,no,1
48097,58098,M,PA,19363,193,31,31,15,237,252,1,0,0,0,0,0,0,1,no,1
48098,58099,M,MA,2114,211,59,33,58,86,144,5,2,0,1,1,0,0,1,no,0
48099,58100,F,NY,12508,125,57,27,92,241,333,8,2,0,0,3,1,1,1,no,1
48100,58101,F,NJ,8066,806,29,21,24,161,185,2,1,1,0,0,0,0,0,no,0
48101,58102,F,NJ,8078,807,17,15,26,100,126,2,0,0,0,2,0,0,0,no,1
48102,58103,F,MA,1970,197,47,19,78,119,197,7,2,0,2,2,0,1,0,no,1
48103,58104,M,CT,6412,641,23,23,15,152,167,1,1,0,0,0,0,0,0,no,0
48104,58105,F,PA,18914,189,13,13,15,207,222,1,1,0,0,0,0,0,0,no,1
48105,58106,F,NJ,7840,784,15,15,15,144,159,1,1,0,0,0,0,0,0,no,1
48106,58107,F,NJ,7753,775,11,3,29,264,293,2,0,0,1,0,0,0,1,no,1
48107,58108,F,NJ,7090,709,31,31,15,201,216,1,1,0,0,0,0,0,0,no,1
48108,58109,F,NJ,7013,701,53,1,101,90,191,9,5,1,0,0,1,2,0,no,1
48109,58110,F,MA,2173,217,83,29,98,190,288,9,2,2,2,1,1,0,1,no,1
48110,58111,M,PA,19139,191,31,15,49,204,253,4,0,1,0,2,0,0,1,no,0
48111,58112,F,NY,12302,123,15,15,15,151,166,1,1,0,0,0,0,0,0,no,1
48112,58113,F,NY,12527,125,35,29,25,219,244,2,1,0,1,0,0,0,0,no,1
48113,58114,F,NY,12209,122,1,1,15,218,233,1,0,1,0,0,0,0,0,no,0
48114,58115,M,NJ,8021,802,61,15,115,273,388,10,1,3,1,1,1,1,2,yes,1
48115,58116,F,NY,11530,115,19,1,79,212,291,7,2,0,2,1,1,1,0,no,1
48116,58117,F,NY,10009,100,11,9,23,205,228,2,2,0,0,0,0,0,0,no,1
48117,58118,F,MA,2168,216,5,5,15,135,150,1,0,1,0,0,0,0,0,no,0
48118,58119,M,NJ,7836,783,49,13,92,305,397,8,1,0,2,2,2,1,0,yes,1
48119,58120,M,PA,19074,190,19,15,26,42,68,2,0,1,0,1,0,0,0,no,1
48120,58121,F,NY,10453,104,15,15,15,252,267,1,0,0,1,0,0,0,0,no,1
48121,58122,F,NY,11576,115,13,11,29,142,171,2,0,0,1,0,0,0,1,no,1
48122,58123,F,NJ,7866,786,11,5,29,19,48,2,1,0,0,0,0,0,1,no,1
48123,58124,F,NJ,8876,887,9,3,25,198,223,2,1,0,1,0,0,0,0,no,1
48124,58125,M,NJ,7011,701,43,11,66,32,98,6,2,1,2,0,0,0,1,no,1
48125,58126,M,NY,11415,114,23,9,49,67,116,4,1,1,0,1,0,0,1,no,0
48126,58127,F,NY,11356,113,11,11,15,28,43,1,0,0,1,0,0,0,0,no,1
48127,58128,F,NJ,8054,805,31,9,115,42,157,10,3,1,3,0,1,0,2,no,1
48128,58129,F,MA,1431,143,31,9,86,279,365,7,1,0,1,0,2,1,2,no,1
48129,58130,M,PA,19032,190,21,11,62,83,145,5,0,2,0,1,0,1,1,no,0
48130,58131,F,DE,19977,199,21,15,29,75,104,2,0,1,0,0,0,0,1,no,1
48131,58132,F,NY,11235,112,9,9,15,31,46,1,0,1,0,0,0,0,0,no,1
48132,58133,M,NY,13905,139,35,13,43,240,283,4,1,1,0,1,0,0,1,no,1
48133,58134,M,PA,17331,173,25,21,27,20,47,2,0,0,0,0,2,0,0,no,1
48134,58135,M,NY,10704,107,21,3,52,233,285,4,0,1,0,1,1,0,1,no,0
48135,58136,F,NY,10010,100,11,11,15,109,124,1,0,0,0,1,0,0,0,no,0
